"trial_type","trial_index","time_elapsed","internal_node_id","rt","response","success","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"pavlovia","0","4","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-text","1","15399","0.0-1.0","15329.099999964237","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","19770","0.0-2.0","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","3","52396","0.0-3.0","32623.600000023842","j","","<h1>Consent Form</h1>
       <p>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at stanfordpsych251@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation by closing the window, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>
       <p>Press <b>any key</b> to start the experiment!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","59941","0.0-4.0","7541.600000023842","m","","<h1>Welcome to the Visual Crowding Experiment!</h1>
       <p>This test will take <b>10-12</b> minutes to complete.</p>
       <p>Press any key to start the experiment!</p>","12/1/2021, 9:18:33 AM","1638343113380","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","81942","0.0-5.0","21996.400000035763","arrowdown","","<div> 
<p> Before you begin this study, let&#39;s quickly test how far away you are sitting. You might know that vision tests at a doctor&#39;s practice often involve chinrests, the doctor basically asks you to sit away from a screen in a specific distance. We do this here with a <b>virtual chinrest</b>. </p>
<p> Please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"virtual-chinrest","6","325966","0.0-6.0","244022","","","","","","85.6","53.98","376","4.39","587.68","8.330851797963028","45.133440027337365","30.26580732983377","17.01620792775427","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","402087","0.0-7.0","76104.5","arrowdown","","
	<h2 class=""bolded-blue"">Now, you will take a peripheral vision test!</h2>
<p> 
	<b>
		<font size=""140%"">1. </font>
	</b>
	<em><b>Please use both eyes for the following task.</b></em> First, you will see a screen (like the one in the image below) showing a <b>black dot</b> in the middle of the screen, with a group of circles displayed on either the <span class=""bolded-blue"">left</span> or <span class=""bolded-blue"">right</span> of the black dot for 150 ms. <span class=""bolded-blue"">Please make sure to focus on the black dot all the time!</span>

	<div>
		<img src=""example.png"" alt=""example"" style=""border: 2px solid black"" width=""600""/> 
	</div>
	
	<b>
		<font size=""140%"">2. </font>
	</b>
	Your task is to identify whether the opening of the <b class=""bolded-blue"">center circle</b> is upward by pressing UP or downward by pressing DOWN on your keyboard. The opening of the circle will only be upward or downward, not towards left or right.

	<div>
		<img src=""arrow_keys+.png"" alt=""arrows"" style=""border: 2px solid black"" width=""600""/>
	</div>
	<br>

<p>Please press the <b>down</b> arrow key to start the <span class=""bolded-blue"">practice task</span> (this first practice task will not count toward your final results).</p>
</p>
","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","8","402622","0.0-8.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=NaN cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=NaN r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=NaN cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=NaN r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""435.82,384 442.2878105473011,406.99298084680174 429.3521894526989,406.99298084680174"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","402795","0.0-9.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=804.1800000000001 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=923.897 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=503.717 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=684.4630000000001 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=264.283 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""804.1800000000001,384 810.6478105473012,406.99298084680174 797.7121894526989,406.99298084680174"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","10","406122","0.0-10.0","3325.2000000476837","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=923.897 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=503.717 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=684.4630000000001 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=264.283 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""804.1800000000001,384 810.6478105473012,406.99298084680174 797.7121894526989,406.99298084680174"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","false","29WmGHwoMXuxRb4r","119.71700000000001","2.6","false","false","false","184.18","4","602.036","","","","","","",""
"html-keyboard-response","11","406634","0.0-11.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=923.897 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=503.717 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=684.4630000000001 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=264.283 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""804.1800000000001,384 810.6478105473012,406.99298084680174 797.7121894526989,406.99298084680174"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","406791","0.0-12.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=435.82 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=568.848076612793 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=517.0280766127929 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.791923387207 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=250.97192338720706 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""435.82,384 442.2878105473011,361.00701915319826 429.3521894526989,361.00701915319826"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","407443","0.0-13.0","648.8000000119209","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=568.848076612793 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=517.0280766127929 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.791923387207 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=250.97192338720706 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""435.82,384 442.2878105473011,361.00701915319826 429.3521894526989,361.00701915319826"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","29WmGHwoMXuxRb4r","133.02807661279294","2.89","true","true","false","184.18","4","602.036","","","","","","",""
"html-keyboard-response","14","407953","0.0-14.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=568.848076612793 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=517.0280766127929 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.791923387207 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=250.97192338720706 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""435.82,384 442.2878105473011,361.00701915319826 429.3521894526989,361.00701915319826"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","408111","0.0-15.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=435.82 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=568.848076612793 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=517.0280766127929 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.791923387207 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=250.97192338720706 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""435.82,384 442.2878105473011,406.99298084680174 429.3521894526989,406.99298084680174"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","408554","0.0-16.0","439.30000001192093","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=568.848076612793 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=517.0280766127929 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.791923387207 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=250.97192338720706 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""435.82,384 442.2878105473011,406.99298084680174 429.3521894526989,406.99298084680174"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","29WmGHwoMXuxRb4r","133.02807661279294","2.89","true","false","false","184.18","4","602.036","","","","","","",""
"html-keyboard-response","17","409072","0.0-17.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=568.848076612793 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=517.0280766127929 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.791923387207 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=250.97192338720706 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""435.82,384 442.2878105473011,406.99298084680174 429.3521894526989,406.99298084680174"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","409230","0.0-18.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=435.82 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=568.848076612793 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=517.0280766127929 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.791923387207 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=250.97192338720706 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""435.82,384 442.2878105473011,406.99298084680174 429.3521894526989,406.99298084680174"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","409533","0.0-19.0","299.39999997615814","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=568.848076612793 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=517.0280766127929 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.791923387207 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=250.97192338720706 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""435.82,384 442.2878105473011,406.99298084680174 429.3521894526989,406.99298084680174"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","29WmGHwoMXuxRb4r","133.02807661279294","2.89","true","false","false","184.18","4","602.036","","","","","","",""
"html-keyboard-response","20","410051","0.0-20.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=568.848076612793 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=517.0280766127929 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.791923387207 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=250.97192338720706 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""435.82,384 442.2878105473011,406.99298084680174 429.3521894526989,406.99298084680174"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","410208","0.0-21.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=804.1800000000001 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=925.1146151025391 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=504.93461510253906 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=683.245384897461 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=263.06538489746094 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""804.1800000000001,384 810.6478105473012,361.00701915319826 797.7121894526989,361.00701915319826"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","410682","0.0-22.0","469.5","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=925.1146151025391 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=504.93461510253906 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=683.245384897461 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=263.06538489746094 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""804.1800000000001,384 810.6478105473012,361.00701915319826 797.7121894526989,361.00701915319826"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","29WmGHwoMXuxRb4r","120.93461510253903","2.62","false","true","false","184.18","4","602.036","","","","","","",""
"html-keyboard-response","23","424927","0.0-23.0","14242.900000035763","arrowdown","","<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","440917","0.0-24.0","15986.100000023842","arrowdown","","<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","441430","0.0-25.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=556.754615102539 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=504.93461510253906 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=314.885384897461 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=435.82 cy=263.06538489746094 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""435.82,384 442.2878105473011,406.99298084680174 429.3521894526989,406.99298084680174"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","441599","0.0-26.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=804.1800000000001 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=923.897 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=503.717 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=684.4630000000001 cy=384 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=264.283 r=22.992980846801764 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""804.1800000000001,384 810.6478105473012,406.99298084680174 797.7121894526989,406.99298084680174"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","441992","0.0-27.0","391","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.095086592761234 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=923.897 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=503.717 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=684.4630000000001 cy=384 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=804.1800000000001 cy=264.283 r=22.992980846801764 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""804.1800000000001,384 810.6478105473012,406.99298084680174 797.7121894526989,406.99298084680174"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","29WmGHwoMXuxRb4r","","","false","false","false","184.18","4","602.036","119.71700000000001","2.6","1","0","","",""
